seq,cycle,pos,char,t0_us,t0_expected_us,delta_us
774,64,6,E,97472212,97472205,7
775,64,7,N,97572213,97572205,8
776,64,8,L,97672215,97672205,10
777,64,9,A,97772216,97772205,11
778,64,10,N,97872218,97872205,13
779,64,11,D,97972219,97972205,14
780,65,0,F,98072220,98072220,0
781,65,1,H,98172221,98172220,1
782,65,2,B,98272223,98272220,3
783,65,3,U,98372225,98372220,5
784,65,4,R,98472226,98472220,6
785,65,5,G,98572228,98572220,8
786,65,6,E,98672229,98672220,9
787,65,7,N,98772230,98772220,10
788,65,8,L,98872230,98872220,10
789,65,9,A,98972231,98972220,11
790,65,10,N,99072232,99072220,12
791,65,11,D,99172233,99172220,13
792,66,0,F,99272235,99272235,0
793,66,1,H,99372235,99372235,0
794,66,2,B,99472236,99472235,1
795,66,3,U,99572237,99572235,2
796,66,4,R,99672238,99672235,3
797,66,5,G,99772240,99772235,5
798,66,6,E,99872240,99872235,5
799,66,7,N,99972242,99972235,7
800,66,8,L,100072242,100072235,7
801,66,9,A,100172243,100172235,8
802,66,10,N,100272244,100272235,9
803,66,11,D,100372245,100372235,10
804,67,0,F,100472246,100472246,0
805,67,1,H,100572247,100572246,1
806,67,2,B,100672247,100672246,1
807,67,3,U,100772249,100772246,3
808,67,4,R,100872251,100872246,5
809,67,5,G,100972252,100972246,6
810,67,6,E,101072253,101072246,7
811,67,7,N,101172254,101172246,8
812,67,8,L,101272255,101272246,9
813,67,9,A,101372255,101372246,9
814,67,10,N,101472256,101472246,10
815,67,11,D,101572256,101572246,10
816,68,0,F,101672257,101672257,0
817,68,1,H,101772259,101772257,2
818,68,2,B,101872260,101872257,3
819,68,3,U,101972261,101972257,4
820,68,4,R,102072262,102072257,5
821,68,5,G,102172263,102172257,6
822,68,6,E,102272265,102272257,8
823,68,7,N,102372266,102372257,9
824,68,8,L,102472267,102472257,10
825,68,9,A,102572268,102572257,11
826,68,10,N,102672269,102672257,12
827,68,11,D,102772270,102772257,13
828,69,0,F,102872271,102872271,0
829,69,1,H,102972272,102972271,1
830,69,2,B,103072272,103072271,1
831,69,3,U,103172273,103172271,2
832,69,4,R,103272274,103272271,3
833,69,5,G,103372275,103372271,4
834,69,6,E,103472276,103472271,5
835,69,7,N,103572277,103572271,6
836,69,8,L,103672278,103672271,7
837,69,9,A,103772278,103772271,7
838,69,10,N,103872279,103872271,8
839,69,11,D,103972280,103972271,9
840,70,0,F,104072281,104072281,0
841,70,1,H,104172282,104172281,1
842,70,2,B,104272283,104272281,2
843,70,3,U,104372284,104372281,3
844,70,4,R,104472285,104472281,4
845,70,5,G,104572287,104572281,6
846,70,6,E,104672287,104672281,6
847,70,7,N,104772288,104772281,7
848,70,8,L,104872290,104872281,9
849,70,9,A,104972292,104972281,11
850,70,10,N,105072294,105072281,13
851,70,11,D,105172295,105172281,14
852,71,0,F,105272296,105272296,0
853,71,1,H,105372296,105372296,0
854,71,2,B,105472298,105472296,2
855,71,3,U,105572298,105572296,2
856,71,4,R,105672300,105672296,4
857,71,5,G,105772301,105772296,5
858,71,6,E,105872301,105872296,5
859,71,7,N,105972302,105972296,6
860,71,8,L,106072303,106072296,7
861,71,9,A,106172304,106172296,8
862,71,10,N,106272305,106272296,9
863,71,11,D,106372306,106372296,10
864,72,0,F,106472308,106472308,0
865,72,1,H,106572308,106572308,0
866,72,2,B,106672309,106672308,1
867,72,3,U,106772310,106772308,2
868,72,4,R,106872310,106872308,2
869,72,5,G,106972311,106972308,3
870,72,6,E,107072312,107072308,4
871,72,7,N,107172313,107172308,5
872,72,8,L,107272315,107272308,7
873,72,9,A,107372316,107372308,8
874,72,10,N,107472316,107472308,8
875,72,11,D,107572318,107572308,10
876,73,0,F,107672318,107672318,0
877,73,1,H,107772320,107772318,2
878,73,2,B,107872321,107872318,3
879,73,3,U,107972322,107972318,4
880,73,4,R,108072323,108072318,5
881,73,5,G,108172324,108172318,6
882,73,6,E,108272325,108272318,7
883,73,7,N,108372327,108372318,9
884,73,8,L,108472329,108472318,11
885,73,9,A,108572330,108572318,12
886,73,10,N,108672331,108672318,13
887,73,11,D,108772332,108772318,14
888,74,0,F,108872333,108872333,0
889,74,1,H,108972335,108972333,2
890,74,2,B,109072336,109072333,3
891,74,3,U,109172337,109172333,4
892,74,4,R,109272338,109272333,5
893,74,5,G,109372339,109372333,6
894,74,6,E,109472340,109472333,7
895,74,7,N,109572341,109572333,8
896,74,8,L,109672341,109672333,8
897,74,9,A,109772341,109772333,8
898,74,10,N,109872342,109872333,9
899,74,11,D,109972343,109972333,10
900,75,0,F,110072344,110072344,0
901,75,1,H,110172345,110172344,1
902,75,2,B,110272346,110272344,2
903,75,3,U,110372346,110372344,2
904,75,4,R,110472347,110472344,3
905,75,5,G,110572349,110572344,5
906,75,6,E,110672350,110672344,6
907,75,7,N,110772350,110772344,6
908,75,8,L,110872351,110872344,7
909,75,9,A,110972351,110972344,7
910,75,10,N,111072352,111072344,8
911,75,11,D,111172353,111172344,9
912,76,0,F,111272354,111272354,0
913,76,1,H,111372354,111372354,0
914,76,2,B,111472356,111472354,2
915,76,3,U,111572358,111572354,4
916,76,4,R,111672358,111672354,4
917,76,5,G,111772359,111772354,5
918,76,6,E,111872360,111872354,6
919,76,7,N,111972361,111972354,7
920,76,8,L,112072362,112072354,8
921,76,9,A,112172364,112172354,10
922,76,10,N,112272366,112272354,12
923,76,11,D,112372367,112372354,13
924,77,0,F,112472367,112472367,0
925,77,1,H,112572367,112572367,0
926,77,2,B,112672368,112672367,1
927,77,3,U,112772369,112772367,2
928,77,4,R,112872370,112872367,3
929,77,5,G,112972371,112972367,4
930,77,6,E,113072372,113072367,5
931,77,7,N,113172372,113172367,5
932,77,8,L,113272374,113272367,7
933,77,9,A,113372375,113372367,8
934,77,10,N,113472375,113472367,8
935,77,11,D,113572376,113572367,9
936,78,0,F,113672377,113672377,0
937,78,1,H,113772377,113772377,0
938,78,2,B,113872378,113872377,1
939,78,3,U,113972379,113972377,2
940,78,4,R,114072380,114072377,3
941,78,5,G,114172382,114172377,5
942,78,6,E,114272382,114272377,5
943,78,7,N,114372382,114372377,5
944,78,8,L,114472383,114472377,6
945,78,9,A,114572384,114572377,7
946,78,10,N,114672384,114672377,7
947,78,11,D,114772385,114772377,8
948,79,0,F,114872386,114872386,0
949,79,1,H,114972387,114972386,1
950,79,2,B,115072388,115072386,2
951,79,3,U,115172389,115172386,3
952,79,4,R,115272391,115272386,5
953,79,5,G,115372392,115372386,6
954,79,6,E,115472393,115472386,7
955,79,7,N,115572395,115572386,9
956,79,8,L,115672396,115672386,10
957,79,9,A,115772396,115772386,10
958,79,10,N,115872398,115872386,12
959,79,11,D,115972400,115972386,14
960,80,0,F,116072401,116072401,0
961,80,1,H,116172402,116172401,1
962,80,2,B,116272403,116272401,2
963,80,3,U,116372404,116372401,3
964,80,4,R,116472405,116472401,4
965,80,5,G,116572405,116572401,4
966,80,6,E,116672407,116672401,6
967,80,7,N,116772408,116772401,7
968,80,8,L,116872409,116872401,8
969,80,9,A,116972410,116972401,9
970,80,10,N,117072412,117072401,11
971,80,11,D,117172413,117172401,12
972,81,0,F,117272414,117272414,0
973,81,1,H,117372415,117372414,1
974,81,2,B,117472416,117472414,2
975,81,3,U,117572417,117572414,3
976,81,4,R,117672417,117672414,3
977,81,5,G,117772417,117772414,3
978,81,6,E,117872419,117872414,5
979,81,7,N,117972419,117972414,5
980,81,8,L,118072420,118072414,6
981,81,9,A,118172421,118172414,7
982,81,10,N,118272423,118272414,9
983,81,11,D,118372423,118372414,9
984,82,0,F,118472424,118472424,0
985,82,1,H,118572425,118572424,1
986,82,2,B,118672426,118672424,2
987,82,3,U,118772427,118772424,3
988,82,4,R,118872428,118872424,4
989,82,5,G,118972430,118972424,6
990,82,6,E,119072431,119072424,7
991,82,7,N,119172432,119172424,8
992,82,8,L,119272438,119272424,14
993,82,9,A,119372439,119372424,15
994,82,10,N,119472441,119472424,17
995,82,11,D,119572443,119572424,19
996,83,0,F,119672443,119672443,0
997,83,1,H,119772444,119772443,1
998,83,2,B,119872445,119872443,2
999,83,3,U,119972446,119972443,3
1000,83,4,R,120072447,120072443,4
1001,83,5,G,120172449,120172443,6
1002,83,6,E,120272450,120272443,7
1003,83,7,N,120372451,120372443,8
1004,83,8,L,120472452,120472443,9
1005,83,9,A,120572452,120572443,9
1006,83,10,N,120672452,120672443,9
1007,83,11,D,120772453,120772443,10
1008,84,0,F,120872454,120872454,0
1009,84,1,H,120972456,120972454,2
1010,84,2,B,121072456,121072454,2
1011,84,3,U,121172457,121172454,3
1012,84,4,R,121272458,121272454,4
1013,84,5,G,121372459,121372454,5
1014,84,6,E,121472460,121472454,6
1015,84,7,N,121572461,121572454,7
1016,84,8,L,121672462,121672454,8
1017,84,9,A,121772462,121772454,8
1018,84,10,N,121872463,121872454,9
1019,84,11,D,121972465,121972454,11
1020,85,0,F,122072466,122072466,0
1021,85,1,H,122172467,122172466,1
1022,85,2,B,122272468,122272466,2
1023,85,3,U,122372468,122372466,2
1024,85,4,R,122472470,122472466,4
1025,85,5,G,122572470,122572466,4
1026,85,6,E,122672472,122672466,6
1027,85,7,N,122772473,122772466,7
1028,85,8,L,122872474,122872466,8
1029,85,9,A,122972476,122972466,10
1030,85,10,N,123072477,123072466,11
1031,85,11,D,123172478,123172466,12
1032,86,0,F,123272479,123272479,0
1033,86,1,H,123372479,123372479,0
1034,86,2,B,123472480,123472479,1
1035,86,3,U,123572480,123572479,1
1036,86,4,R,123672481,123672479,2
1037,86,5,G,123772481,123772479,2
1038,86,6,E,123872482,123872479,3
1039,86,7,N,123972482,123972479,3
1040,86,8,L,124072482,124072479,3
1041,86,9,A,124172483,124172479,4
1042,86,10,N,124272484,124272479,5
1043,86,11,D,124372485,124372479,6
1044,87,0,F,124472486,124472486,0
1045,87,1,H,124572486,124572486,0
1046,87,2,B,124672487,124672486,1
1047,87,3,U,124772487,124772486,1
1048,87,4,R,124872488,124872486,2
1049,87,5,G,124972489,124972486,3
1050,87,6,E,125072490,125072486,4
1051,87,7,N,125172491,125172486,5
1052,87,8,L,125272492,125272486,6
1053,87,9,A,125372493,125372486,7
1054,87,10,N,125472494,125472486,8
1055,87,11,D,125572495,125572486,9
1056,88,0,F,125672496,125672496,0
1057,88,1,H,125772498,125772496,2
1058,88,2,B,125872499,125872496,3
1059,88,3,U,125972501,125972496,5
1060,88,4,R,126072501,126072496,5
1061,88,5,G,126172502,126172496,6
1062,88,6,E,126272502,126272496,6
1063,88,7,N,126372502,126372496,6
1064,88,8,L,126472503,126472496,7
1065,88,9,A,126572504,126572496,8
1066,88,10,N,126672505,126672496,9
1067,88,11,D,126772506,126772496,10
1068,89,0,F,126872507,126872507,0
1069,89,1,H,126972508,126972507,1
1070,89,2,B,127072510,127072507,3
1071,89,3,U,127172511,127172507,4
1072,89,4,R,127272513,127272507,6
1073,89,5,G,127372513,127372507,6
1074,89,6,E,127472513,127472507,6
1075,89,7,N,127572514,127572507,7
1076,89,8,L,127672515,127672507,8
1077,89,9,A,127772516,127772507,9
1078,89,10,N,127872518,127872507,11
1079,89,11,D,127972519,127972507,12
1080,90,0,F,128072520,128072520,0
1081,90,1,H,128172521,128172520,1
1082,90,2,B,128272522,128272520,2
1083,90,3,U,128372522,128372520,2
1084,90,4,R,128472523,128472520,3
1085,90,5,G,128572524,128572520,4
1086,90,6,E,128672526,128672520,6
1087,90,7,N,128772527,128772520,7
1088,90,8,L,128872528,128872520,8
1089,90,9,A,128972529,128972520,9
1090,90,10,N,129072531,129072520,11
1091,90,11,D,129172532,129172520,12
1092,91,0,F,129272534,129272534,0
1093,91,1,H,129372535,129372534,1
1094,91,2,B,129472536,129472534,2
1095,91,3,U,129572537,129572534,3
1096,91,4,R,129672539,129672534,5
1097,91,5,G,129772541,129772534,7
1098,91,6,E,129872542,129872534,8
1099,91,7,N,129972543,129972534,9
1100,91,8,L,130072544,130072534,10
1101,91,9,A,130172545,130172534,11
1102,91,10,N,130272546,130272534,12
1103,91,11,D,130372547,130372534,13
1104,92,0,F,130472549,130472549,0
1105,92,1,H,130572549,130572549,0
1106,92,2,B,130672550,130672549,1
1107,92,3,U,130772552,130772549,3
1108,92,4,R,130872553,130872549,4
1109,92,5,G,130972554,130972549,5
1110,92,6,E,131072554,131072549,5
1111,92,7,N,131172555,131172549,6
1112,92,8,L,131272556,131272549,7
1113,92,9,A,131372557,131372549,8
1114,92,10,N,131472557,131472549,8
1115,92,11,D,131572558,131572549,9
1116,93,0,F,131672559,131672559,0
1117,93,1,H,131772560,131772559,1
1118,93,2,B,131872562,131872559,3
1119,93,3,U,131972563,131972559,4
1120,93,4,R,132072564,132072559,5
1121,93,5,G,132172565,132172559,6
1122,93,6,E,132272567,132272559,8
1123,93,7,N,132372568,132372559,9
1124,93,8,L,132472569,132472559,10
1125,93,9,A,132572570,132572559,11
1126,93,10,N,132672572,132672559,13
1127,93,11,D,132772573,132772559,14
1128,94,0,F,132872574,132872574,0
1129,94,1,H,132972575,132972574,1
1130,94,2,B,133072576,133072574,2
1131,94,3,U,133172577,133172574,3
1132,94,4,R,133272578,133272574,4
1133,94,5,G,133372579,133372574,5
1134,94,6,E,133472581,133472574,7
1135,94,7,N,133572582,133572574,8
1136,94,8,L,133672583,133672574,9
1137,94,9,A,133772583,133772574,9
1138,94,10,N,133872583,133872574,9
1139,94,11,D,133972585,133972574,11
1140,95,0,F,134072586,134072586,0
1141,95,1,H,134172586,134172586,0
1142,95,2,B,134272587,134272586,1
1143,95,3,U,134372588,134372586,2
1144,95,4,R,134472589,134472586,3
1145,95,5,G,134572589,134572586,3
1146,95,6,E,134672590,134672586,4
1147,95,7,N,134772592,134772586,6
1148,95,8,L,134872592,134872586,6
1149,95,9,A,134972593,134972586,7
1150,95,10,N,135072594,135072586,8
1151,95,11,D,135172595,135172586,9
1152,96,0,F,135272596,135272596,0
1153,96,1,H,135372596,135372596,0
1154,96,2,B,135472596,135472596,0
1155,96,3,U,135572597,135572596,1
1156,96,4,R,135672597,135672596,1
1157,96,5,G,135772597,135772596,1
1158,96,6,E,135872598,135872596,2
1159,96,7,N,135972600,135972596,4
1160,96,8,L,136072601,136072596,5
1161,96,9,A,136172603,136172596,7
1162,96,10,N,136272605,136272596,9
1163,96,11,D,136372605,136372596,9
1164,97,0,F,136472605,136472605,0
1165,97,1,H,136572606,136572605,1
1166,97,2,B,136672608,136672605,3
1167,97,3,U,136772609,136772605,4
1168,97,4,R,136872610,136872605,5
1169,97,5,G,136972610,136972605,5
1170,97,6,E,137072611,137072605,6
1171,97,7,N,137172613,137172605,8
1172,97,8,L,137272615,137272605,10
1173,97,9,A,137372615,137372605,10
1174,97,10,N,137472616,137472605,11
1175,97,11,D,137572617,137572605,12
1176,98,0,F,137672619,137672619,0
1177,98,1,H,137772620,137772619,1
1178,98,2,B,137872620,137872619,1
1179,98,3,U,137972621,137972619,2
1180,98,4,R,138072621,138072619,2
1181,98,5,G,138172622,138172619,3
1182,98,6,E,138272623,138272619,4
1183,98,7,N,138372623,138372619,4
1184,98,8,L,138472625,138472619,6
1185,98,9,A,138572626,138572619,7
1186,98,10,N,138672627,138672619,8
1187,98,11,D,138772628,138772619,9
1188,99,0,F,138872630,138872630,0
1189,99,1,H,138972630,138972630,0
1190,99,2,B,139072630,139072630,0
1191,99,3,U,139172632,139172630,2
1192,99,4,R,139272633,139272630,3
1193,99,5,G,139372634,139372630,4
1194,99,6,E,139472635,139472630,5
1195,99,7,N,139572636,139572630,6
1196,99,8,L,139672637,139672630,7
1197,99,9,A,139772638,139772630,8
1198,99,10,N,139872639,139872630,9
1199,99,11,D,139972640,139972630,10
1200,100,0,F,140072642,140072642,0
1201,100,1,H,140172642,140172642,0
1202,100,2,B,140272643,140272642,1
1203,100,3,U,140372645,140372642,3
1204,100,4,R,140472645,140472642,3
1205,100,5,G,140572646,140572642,4
1206,100,6,E,140672647,140672642,5
1207,100,7,N,140772648,140772642,6
1208,100,8,L,140872649,140872642,7
1209,100,9,A,140972650,140972642,8
1210,100,10,N,141072650,141072642,8
1211,100,11,D,141172651,141172642,9
1212,101,0,F,141272652,141272652,0
1213,101,1,H,141372653,141372652,1
1214,101,2,B,141472654,141472652,2
1215,101,3,U,141572655,141572652,3
1216,101,4,R,141672656,141672652,4
1217,101,5,G,141772657,141772652,5
1218,101,6,E,141872658,141872652,6
1219,101,7,N,141972659,141972652,7
1220,101,8,L,142072660,142072652,8
1221,101,9,A,142172661,142172652,9
1222,101,10,N,142272663,142272652,11
1223,101,11,D,142372664,142372652,12
1224,102,0,F,142472664,142472664,0
1225,102,1,H,142572664,142572664,0
1226,102,2,B,142672665,142672664,1
1227,102,3,U,142772666,142772664,2
1228,102,4,R,142872667,142872664,3
1229,102,5,G,142972668,142972664,4
1230,102,6,E,143072668,143072664,4
1231,102,7,N,143172669,143172664,5
1232,102,8,L,143272671,143272664,7
1233,102,9,A,143372672,143372664,8
1234,102,10,N,143472673,143472664,9
1235,102,11,D,143572674,143572664,10
1236,103,0,F,143672675,143672675,0
1237,103,1,H,143772676,143772675,1
1238,103,2,B,143872677,143872675,2
1239,103,3,U,143972678,143972675,3
1240,103,4,R,144072678,144072675,3
1241,103,5,G,144172679,144172675,4
1242,103,6,E,144272680,144272675,5
1243,103,7,N,144372682,144372675,7
1244,103,8,L,144472682,144472675,7
1245,103,9,A,144572684,144572675,9
1246,103,10,N,144672685,144672675,10
1247,103,11,D,144772687,144772675,12
1248,104,0,F,144872687,144872687,0
1249,104,1,H,144972687,144972687,0
1250,104,2,B,145072689,145072687,2
1251,104,3,U,145172689,145172687,2
1252,104,4,R,145272690,145272687,3
1253,104,5,G,145372690,145372687,3
1254,104,6,E,145472691,145472687,4
1255,104,7,N,145572692,145572687,5
1256,104,8,L,145672694,145672687,7
1257,104,9,A,145772695,145772687,8
1258,104,10,N,145872696,145872687,9
1259,104,11,D,145972697,145972687,10
1260,105,0,F,146072698,146072698,0
1261,105,1,H,146172699,146172698,1
1262,105,2,B,146272701,146272698,3
1263,105,3,U,146372703,146372698,5
1264,105,4,R,146472704,146472698,6
1265,105,5,G,146572704,146572698,6
1266,105,6,E,146672705,146672698,7
1267,105,7,N,146772705,146772698,7
1268,105,8,L,146872706,146872698,8
1269,105,9,A,146972707,146972698,9
1270,105,10,N,147072707,147072698,9
1271,105,11,D,147172708,147172698,10
1272,106,0,F,147272709,147272709,0
1273,106,1,H,147372710,147372709,1
1274,106,2,B,147472710,147472709,1
1275,106,3,U,147572711,147572709,2
1276,106,4,R,147672712,147672709,3
1277,106,5,G,147772714,147772709,5
1278,106,6,E,147872715,147872709,6
1279,106,7,N,147972716,147972709,7
1280,106,8,L,148072716,148072709,7
1281,106,9,A,148172716,148172709,7
1282,106,10,N,148272717,148272709,8
1283,106,11,D,148372718,148372709,9
1284,107,0,F,148472719,148472719,0
1285,107,1,H,148572720,148572719,1
1286,107,2,B,148672721,148672719,2
1287,107,3,U,148772722,148772719,3
1288,107,4,R,148872723,148872719,4
1289,107,5,G,148972724,148972719,5
1290,107,6,E,149072724,149072719,5
1291,107,7,N,149172725,149172719,6
1292,107,8,L,149272726,149272719,7
1293,107,9,A,149372727,149372719,8
1294,107,10,N,149472728,149472719,9
1295,107,11,D,149572729,149572719,10
1296,108,0,F,149672730,149672730,0
1297,108,1,H,149772731,149772730,1
1298,108,2,B,149872732,149872730,2
1299,108,3,U,149972734,149972730,4
1300,108,4,R,150072735,150072730,5
1301,108,5,G,150172736,150172730,6
1302,108,6,E,150272737,150272730,7
1303,108,7,N,150372738,150372730,8
1304,108,8,L,150472739,150472730,9
1305,108,9,A,150572740,150572730,10
1306,108,10,N,150672741,150672730,11
1307,108,11,D,150772742,150772730,12
1308,109,0,F,150872743,150872743,0
1309,109,1,H,150972745,150972743,2
1310,109,2,B,151072746,151072743,3
1311,109,3,U,151172748,151172743,5
1312,109,4,R,151272750,151272743,7
1313,109,5,G,151372752,151372743,9
1314,109,6,E,151472754,151472743,11
1315,109,7,N,151572755,151572743,12
1316,109,8,L,151672757,151672743,14
1317,109,9,A,151772757,151772743,14
1318,109,10,N,151872758,151872743,15
1319,109,11,D,151972758,151972743,15
1320,110,0,F,152072759,152072759,0
1321,110,1,H,152172760,152172759,1
1322,110,2,B,152272761,152272759,2
1323,110,3,U,152372762,152372759,3
1324,110,4,R,152472763,152472759,4
1325,110,5,G,152572764,152572759,5
1326,110,6,E,152672765,152672759,6
1327,110,7,N,152772765,152772759,6
1328,110,8,L,152872766,152872759,7
1329,110,9,A,152972766,152972759,7
1330,110,10,N,153072766,153072759,7
1331,110,11,D,153172767,153172759,8
1332,111,0,F,153272768,153272768,0
1333,111,1,H,153372769,153372768,1
1334,111,2,B,153472770,153472768,2
1335,111,3,U,153572771,153572768,3
1336,111,4,R,153672773,153672768,5
1337,111,5,G,153772775,153772768,7
1338,111,6,E,153872775,153872768,7
1339,111,7,N,153972775,153972768,7
1340,111,8,L,154072775,154072768,7
1341,111,9,A,154172776,154172768,8
1342,111,10,N,154272777,154272768,9
1343,111,11,D,154372779,154372768,11
1344,112,0,F,154472780,154472780,0
1345,112,1,H,154572780,154572780,0
1346,112,2,B,154672781,154672780,1
1347,112,3,U,154772782,154772780,2
1348,112,4,R,154872783,154872780,3
1349,112,5,G,154972784,154972780,4
1350,112,6,E,155072785,155072780,5
1351,112,7,N,155172786,155172780,6
1352,112,8,L,155272787,155272780,7
1353,112,9,A,155372788,155372780,8
1354,112,10,N,155472789,155472780,9
1355,112,11,D,155572790,155572780,10
1356,113,0,F,155672791,155672791,0
1357,113,1,H,155772792,155772791,1
1358,113,2,B,155872793,155872791,2
1359,113,3,U,155972793,155972791,2
1360,113,4,R,156072794,156072791,3
1361,113,5,G,156172795,156172791,4
1362,113,6,E,156272796,156272791,5
1363,113,7,N,156372797,156372791,6
1364,113,8,L,156472797,156472791,6
1365,113,9,A,156572798,156572791,7
1366,113,10,N,156672798,156672791,7
1367,113,11,D,156772799,156772791,8
1368,114,0,F,156872800,156872800,0
1369,114,1,H,156972800,156972800,0
1370,114,2,B,157072801,157072800,1
1371,114,3,U,157172803,157172800,3
1372,114,4,R,157272805,157272800,5
1373,114,5,G,157372806,157372800,6
1374,114,6,E,157472806,157472800,6
1375,114,7,N,157572808,157572800,8
1376,114,8,L,157672808,157672800,8
1377,114,9,A,157772809,157772800,9
1378,114,10,N,157872809,157872800,9
1379,114,11,D,157972810,157972800,10
1380,115,0,F,158072810,158072810,0
1381,115,1,H,158172811,158172810,1
1382,115,2,B,158272812,158272810,2
1383,115,3,U,158372813,158372810,3
1384,115,4,R,158472814,158472810,4
1385,115,5,G,158572816,158572810,6
1386,115,6,E,158672817,158672810,7
